Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,Key,Id,Date,DateInTicks,TTL
38,15,3,210,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1660,2020-01-31T17:56:50.8870-0500,637161082108870000,1596236211
1,0,1,0,14,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1661,2020-01-31T17:58:02.1370-0500,637161082821370000,1596236282
22,9,1,0,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1662,2020-01-31T17:58:22.2330-0500,637161083022330000,1596236302
21,6,1,128,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1663,2020-01-31T18:02:32.4890-0500,637161085524890000,1596236552
16,13,1,96,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1664,2020-01-31T18:03:24.5960-0500,637161086045960000,1596236605
5,0,0,48,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1665,2020-01-31T18:04:56.1930-0500,637161086961930000,1596236696
15,0,0,32,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1666,2020-01-31T18:05:55.6320-0500,637161087556320000,1596236756
18,10,1,96,16,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1667,2020-01-31T18:08:45.9030-0500,637161089259030000,1596236926
75,71,1,68,204,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1668,2020-01-31T18:10:51.6520-0500,637161090516520000,1596237052
15,0,0,18,0,0,417db1c3f6c5414092021ff2ca769e22,2c241909eb624792ad0226844a899c12,1669,2020-01-31T18:13:23.4220-0500,637161092034220000,1596237203
